ID [IRI]	LABEL
http://purl.obolibrary.org/obo/CL_0002289	type I taste bud cell
http://purl.obolibrary.org/obo/CL_0002290	Y chromosome-bearing sperm cell
http://purl.obolibrary.org/obo/CL_0002291	X chromosome-bearing sperm cell
http://purl.obolibrary.org/obo/CL_0002292	type I cell of carotid body
http://purl.obolibrary.org/obo/CL_0002293	epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002294	type-1 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002295	type-6 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002296	type-4 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002297	type-3 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002298	type-5 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002299	type-2 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002300	type-7 epithelial cell of thymus
http://purl.obolibrary.org/obo/CL_0002301	type B synovial cell
http://purl.obolibrary.org/obo/CL_0002302	type A synovial cell
http://purl.obolibrary.org/obo/CL_0002303	pigmented ciliary epithelial cell
http://purl.obolibrary.org/obo/CL_0002304	non-pigmented ciliary epithelial cell
http://purl.obolibrary.org/obo/CL_0002305	epithelial cell of distal tubule
http://purl.obolibrary.org/obo/CL_0002306	epithelial cell of proximal tubule
http://purl.obolibrary.org/obo/CL_0002307	brush border cell of the proximal tubule
http://purl.obolibrary.org/obo/CL_0002308	epithelial cell of skin gland
http://purl.obolibrary.org/obo/CL_0002309	corticotroph
http://purl.obolibrary.org/obo/CL_0002310	mammosomatotroph
http://purl.obolibrary.org/obo/CL_0002311	mammotroph
http://purl.obolibrary.org/obo/CL_0002312	somatotroph
http://purl.obolibrary.org/obo/CL_0002313	endocrine-paracrine cell of prostate gland
http://purl.obolibrary.org/obo/CL_0002314	external supporting cell of vestibular epithelium
http://purl.obolibrary.org/obo/CL_0002315	supporting cell of cochlea
http://purl.obolibrary.org/obo/CL_0002316	supporting cell of vestibular epithelium
http://purl.obolibrary.org/obo/CL_0002317	external limiting cell of vestibular epithelium
http://purl.obolibrary.org/obo/CL_0002318	peripheral blood mesothelial cell
http://purl.obolibrary.org/obo/CL_0002319	neural cell
http://purl.obolibrary.org/obo/CL_0002320	connective tissue cell
http://purl.obolibrary.org/obo/CL_0002321	embryonic cell (metazoa)
http://purl.obolibrary.org/obo/CL_0002322	embryonic stem cell
http://purl.obolibrary.org/obo/CL_0002323	amniocyte
http://purl.obolibrary.org/obo/CL_0002324	basal-myoepithelial cell of mammary gland
http://purl.obolibrary.org/obo/CL_0002325	lactocyte
http://purl.obolibrary.org/obo/CL_0002326	luminal epithelial cell of mammary gland
http://purl.obolibrary.org/obo/CL_0002327	mammary gland epithelial cell
http://purl.obolibrary.org/obo/CL_0002328	bronchial epithelial cell
http://purl.obolibrary.org/obo/CL_0002329	basal epithelial cell of tracheobronchial tree
http://purl.obolibrary.org/obo/CL_0002330	undifferentiated cell of bronchus epithelium
http://purl.obolibrary.org/obo/CL_0002332	multiciliated epithelial cell of the bronchus
http://purl.obolibrary.org/obo/CL_0002333	neural crest derived adipocyte
http://purl.obolibrary.org/obo/CL_0002334	preadipocyte
http://purl.obolibrary.org/obo/CL_0002335	brown preadipocyte
http://purl.obolibrary.org/obo/CL_0002336	buccal mucosa cell
http://purl.obolibrary.org/obo/CL_0002337	keratinocyte stem cell
http://purl.obolibrary.org/obo/CL_0002338	CD56-positive, CD161-positive immature natural killer cell, human
http://purl.obolibrary.org/obo/CL_0002339	prostate stem cell
http://purl.obolibrary.org/obo/CL_0002340	luminal cell of prostate epithelium
http://purl.obolibrary.org/obo/CL_0002341	basal cell of prostate epithelium
http://purl.obolibrary.org/obo/CL_0002342	circulating endothelial cell
http://purl.obolibrary.org/obo/CL_0002343	decidual natural killer cell, human
http://purl.obolibrary.org/obo/CL_0002344	CD56-negative, CD161-positive immature natural killer cell, human
http://purl.obolibrary.org/obo/CL_0002350	endocardial cell
http://purl.obolibrary.org/obo/CL_0002351	progenitor cell of endocrine pancreas
http://purl.obolibrary.org/obo/CL_0002352	gestational hematopoietic stem cell
http://purl.obolibrary.org/obo/CL_0002353	fetal liver hematopoietic progenitor cell
http://purl.obolibrary.org/obo/CL_0002354	yolk sac hematopoietic stem cell
http://purl.obolibrary.org/obo/CL_0002355	primitive red blood cell
http://purl.obolibrary.org/obo/CL_0002356	primitive reticulocyte
http://purl.obolibrary.org/obo/CL_0002357	fetal derived definitive erythrocyte
http://purl.obolibrary.org/obo/CL_0002358	pyrenocyte
http://purl.obolibrary.org/obo/CL_0002359	placental hematopoietic stem cell
http://purl.obolibrary.org/obo/CL_0002360	AGM hematopoietic stem cell
http://purl.obolibrary.org/obo/CL_0002361	primitive erythroid progenitor
http://purl.obolibrary.org/obo/CL_0002362	cerebellar granule cell precursor
http://purl.obolibrary.org/obo/CL_0002363	keratocyte
http://purl.obolibrary.org/obo/CL_0002364	cortical thymic epithelial cell
http://purl.obolibrary.org/obo/CL_0002365	medullary thymic epithelial cell
http://purl.obolibrary.org/obo/CL_0002366	myometrial cell
http://purl.obolibrary.org/obo/CL_0002367	trabecular meshwork cell
http://purl.obolibrary.org/obo/CL_0002368	respiratory tract epithelial cell
http://purl.obolibrary.org/obo/CL_0002370	respiratory tract goblet cell
http://purl.obolibrary.org/obo/CL_0002372	myotube
http://purl.obolibrary.org/obo/CL_0002373	growth hormone releasing hormone secreting cell
http://purl.obolibrary.org/obo/CL_0002374	ear hair cell
http://purl.obolibrary.org/obo/CL_0002375	Schwann cell precursor
http://purl.obolibrary.org/obo/CL_0002376	non-myelinating Schwann cell
http://purl.obolibrary.org/obo/CL_0002377	immature Schwann cell
http://purl.obolibrary.org/obo/CL_0002378	immature Vgamma2-positive fetal thymocyte
http://purl.obolibrary.org/obo/CL_0002379	meningothelial cell
http://purl.obolibrary.org/obo/CL_0002393	intermediate monocyte
http://purl.obolibrary.org/obo/CL_0002394	CD141-positive myeloid dendritic cell
http://purl.obolibrary.org/obo/CL_0002395	Gr1-high classical monocyte
http://purl.obolibrary.org/obo/CL_0002396	CD14-low, CD16-positive monocyte
http://purl.obolibrary.org/obo/CL_0002397	CD14-positive, CD16-positive monocyte
http://purl.obolibrary.org/obo/CL_0002398	Gr1-positive, CD43-positive monocyte
http://purl.obolibrary.org/obo/CL_0002399	CD1c-positive myeloid dendritic cell
http://purl.obolibrary.org/obo/CL_0002400	fraction B/C precursor B cell
http://purl.obolibrary.org/obo/CL_0002401	mature dendritic epithelial T cell precursor
http://purl.obolibrary.org/obo/CL_0002402	Peyer's patch B cell
http://purl.obolibrary.org/obo/CL_0002403	mature Vgamma2-positive fetal thymocyte
http://purl.obolibrary.org/obo/CL_0002404	fetal thymocyte
http://purl.obolibrary.org/obo/CL_0002405	gamma-delta thymocyte
http://purl.obolibrary.org/obo/CL_0002406	immature Vgamma2-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002407	mature Vgamma2-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002408	immature Vgamma2-negative thymocyte
http://purl.obolibrary.org/obo/CL_0002409	mature Vgamma2-negative thymocyte
http://purl.obolibrary.org/obo/CL_0002410	pancreatic stellate cell
http://purl.obolibrary.org/obo/CL_0002411	Vgamma1.1-positive, Vdelta6.3-negative thymocyte
http://purl.obolibrary.org/obo/CL_0002412	Vgamma1.1-positive, Vdelta6.3-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002413	mature Vgamma1.1-positive, Vdelta6.3-negative thymocyte
http://purl.obolibrary.org/obo/CL_0002414	immature Vgamma1.1-positive, Vdelta6.3-negative thymocyte
http://purl.obolibrary.org/obo/CL_0002415	immature Vgamma1.1-positive, Vdelta6.3-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002416	mature Vgamma1.1-positive, Vdelta6.3-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002417	primitive erythroid lineage cell
http://purl.obolibrary.org/obo/CL_0002418	hemangioblast
http://purl.obolibrary.org/obo/CL_0002419	mature T cell
http://purl.obolibrary.org/obo/CL_0002420	immature T cell
http://purl.obolibrary.org/obo/CL_0002421	nucleated reticulocyte
http://purl.obolibrary.org/obo/CL_0002422	enucleated reticulocyte
http://purl.obolibrary.org/obo/CL_0002423	DN2a thymocyte
http://purl.obolibrary.org/obo/CL_0002424	DN2b thymocyte
http://purl.obolibrary.org/obo/CL_0002425	early T lineage precursor
http://purl.obolibrary.org/obo/CL_0002427	resting double-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002428	double-positive blast
http://purl.obolibrary.org/obo/CL_0002429	CD69-positive double-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002430	CD4-intermediate, CD8-positive double-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002431	CD4-positive, CD8-intermediate double-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002432	CD24-positive, CD4 single-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002433	CD69-positive, CD4-positive single-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002434	CD24-positive, CD8 single-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002435	CD69-positive, CD8-positive single-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002436	mature CD4 single-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002437	mature CD8 single-positive thymocyte
http://purl.obolibrary.org/obo/CL_0002450	tether cell
http://purl.obolibrary.org/obo/CL_0002451	mammary stem cell
http://purl.obolibrary.org/obo/CL_0002453	oligodendrocyte precursor cell
http://purl.obolibrary.org/obo/CL_0002454	CD4-negative, CD8-alpha-negative, CD11b-positive dendritic cell
http://purl.obolibrary.org/obo/CL_0002455	CD8-alpha-negative plasmacytoid dendritic cell
http://purl.obolibrary.org/obo/CL_0002456	CD8-alpha-positive plasmacytoid dendritic cell
http://purl.obolibrary.org/obo/CL_0002457	epidermal Langerhans cell
http://purl.obolibrary.org/obo/CL_0002458	langerin-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002459	langerin-negative dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002460	CD8-alpha-negative thymic conventional dendritic cell
http://purl.obolibrary.org/obo/CL_0002461	CD103-positive dendritic cell
http://purl.obolibrary.org/obo/CL_0002462	adipose dendritic cell
http://purl.obolibrary.org/obo/CL_0002463	SIRPa-positive adipose dendritic cell
http://purl.obolibrary.org/obo/CL_0002464	SIRPa-negative adipose dendritic cell
http://purl.obolibrary.org/obo/CL_0002465	CD11b-positive dendritic cell
http://purl.obolibrary.org/obo/CL_0002466	small intestine serosal dendritic cell
http://purl.obolibrary.org/obo/CL_0002467	Gr1-high myeloid suppressor cell
http://purl.obolibrary.org/obo/CL_0002468	Gr1-low myeloid suppressor cell
http://purl.obolibrary.org/obo/CL_0002469	MHC-II-negative classical monocyte
http://purl.obolibrary.org/obo/CL_0002470	MHC-II-positive classical monocyte
http://purl.obolibrary.org/obo/CL_0002471	MHC-II-negative non-classical monocyte
http://purl.obolibrary.org/obo/CL_0002472	MHC-II-low non-classical monocyte
http://purl.obolibrary.org/obo/CL_0002473	MHC-II-high non-classical monocyte
http://purl.obolibrary.org/obo/CL_0002474	lymphoid MHC-II-negative classical monocyte
http://purl.obolibrary.org/obo/CL_0002475	lymphoid MHC-II-negative non-classical monocyte
http://purl.obolibrary.org/obo/CL_0002476	bone marrow macrophage
http://purl.obolibrary.org/obo/CL_0002477	adipose macrophage
http://purl.obolibrary.org/obo/CL_0002478	F4/80-negative adipose macrophage
http://purl.obolibrary.org/obo/CL_0002479	F4/80-positive adipose macrophage
http://purl.obolibrary.org/obo/CL_0002480	nasal mucosa goblet cell
http://purl.obolibrary.org/obo/CL_0002481	peritubular myoid cell
http://purl.obolibrary.org/obo/CL_0002482	dermal melanocyte
http://purl.obolibrary.org/obo/CL_0002483	hair follicle melanocyte
http://purl.obolibrary.org/obo/CL_0002484	epithelial melanocyte
http://purl.obolibrary.org/obo/CL_0002485	retinal melanocyte
http://purl.obolibrary.org/obo/CL_0002486	strial intermediate cell
http://purl.obolibrary.org/obo/CL_0002487	cutaneous/subcutaneous mechanoreceptor cell
http://purl.obolibrary.org/obo/CL_0002488	trophoblast giant cell
http://purl.obolibrary.org/obo/CL_0002489	double negative thymocyte
http://purl.obolibrary.org/obo/CL_0002490	organ of Corti supporting cell
http://purl.obolibrary.org/obo/CL_0002491	auditory epithelial cell
http://purl.obolibrary.org/obo/CL_0002492	strial marginal cell
http://purl.obolibrary.org/obo/CL_0002493	strial basal cell
http://purl.obolibrary.org/obo/CL_0002494	cardiocyte
http://purl.obolibrary.org/obo/CL_0002495	fetal cardiomyocyte
http://purl.obolibrary.org/obo/CL_0002496	intraepithelial lymphocyte
http://purl.obolibrary.org/obo/CL_0002497	primary trophoblast giant cell
http://purl.obolibrary.org/obo/CL_0002498	secondary trophoblast giant cell
http://purl.obolibrary.org/obo/CL_0002499	spongiotrophoblast cell
http://purl.obolibrary.org/obo/CL_0002500	P enteroendocrine cell
http://purl.obolibrary.org/obo/CL_0002501	type D1 enteroendocrine cell
http://purl.obolibrary.org/obo/CL_0002502	type M enteroendocrine cell
http://purl.obolibrary.org/obo/CL_0002503	adventitial cell
http://purl.obolibrary.org/obo/CL_0002504	enteric smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002505	liver CD103-negative dendritic cell
http://purl.obolibrary.org/obo/CL_0002506	liver CD103-positive dendritic cell
http://purl.obolibrary.org/obo/CL_0002507	langerin-positive lymph node dendritic cell
http://purl.obolibrary.org/obo/CL_0002508	langerin-negative, CD103-negative lymph node dendritic cell
http://purl.obolibrary.org/obo/CL_0002509	CD103-positive, langerin-positive lymph node dendritic cell
http://purl.obolibrary.org/obo/CL_0002510	CD103-negative, langerin-positive lymph node dendritic cell
http://purl.obolibrary.org/obo/CL_0002511	CD11b-low, CD103-negative, langerin-negative lymph node dendritic cell
http://purl.obolibrary.org/obo/CL_0002512	CD11b-high, CD103-negative, langerin-negative lymph node dendritic cell
http://purl.obolibrary.org/obo/CL_0002513	Vgamma5-positive CD8-alpha alpha positive gamma-delta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0002514	Vgamma5-negative CD8-alpha alpha positive gamma-delta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0002515	interrenal norepinephrine type cell
http://purl.obolibrary.org/obo/CL_0002516	interrenal chromaffin cell
http://purl.obolibrary.org/obo/CL_0002517	interrenal epinephrin secreting cell
http://purl.obolibrary.org/obo/CL_0002518	kidney epithelial cell
http://purl.obolibrary.org/obo/CL_0002519	interrenal epithelial cell
http://purl.obolibrary.org/obo/CL_0002521	subcutaneous adipocyte
http://purl.obolibrary.org/obo/CL_0002522	renal filtration cell
http://purl.obolibrary.org/obo/CL_0002523	mesonephric podocyte
http://purl.obolibrary.org/obo/CL_0002525	metanephric podocyte
http://purl.obolibrary.org/obo/CL_0002526	CD14-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002527	immature CD14-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002528	mature CD14-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002529	CD1a-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002530	immature CD1a-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002531	mature CD1a-positive dermal dendritic cell
http://purl.obolibrary.org/obo/CL_0002532	CD16-positive myeloid dendritic cell
http://purl.obolibrary.org/obo/CL_0002533	immature CD16-positive myeloid dendritic cell
http://purl.obolibrary.org/obo/CL_0002534	mature CD16-positive myeloid dendritic cell
http://purl.obolibrary.org/obo/CL_0002535	epithelial cell of cervix
http://purl.obolibrary.org/obo/CL_0002536	epithelial cell of amnion
http://purl.obolibrary.org/obo/CL_0002537	amnion mesenchymal stem cell
http://purl.obolibrary.org/obo/CL_0002538	intrahepatic cholangiocyte
http://purl.obolibrary.org/obo/CL_0002539	aortic smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002540	mesenchymal stem cell of the bone marrow
http://purl.obolibrary.org/obo/CL_0002541	chorionic membrane mesenchymal stem cell
http://purl.obolibrary.org/obo/CL_0002543	vein endothelial cell
http://purl.obolibrary.org/obo/CL_0002544	aortic endothelial cell
http://purl.obolibrary.org/obo/CL_0002545	thoracic aorta endothelial cell
http://purl.obolibrary.org/obo/CL_0002546	embryonic blood vessel endothelial progenitor cell
http://purl.obolibrary.org/obo/CL_0002547	fibroblast of the aortic adventitia
http://purl.obolibrary.org/obo/CL_0002548	fibroblast of cardiac tissue
http://purl.obolibrary.org/obo/CL_0002549	fibroblast of choroid plexus
http://purl.obolibrary.org/obo/CL_0002550	fibroblast of the conjunctiva
http://purl.obolibrary.org/obo/CL_0002551	fibroblast of dermis
http://purl.obolibrary.org/obo/CL_0002552	fibroblast of gingiva
