p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.54151505210542e-52,1.32299847289231,0.585,0.126,3.29144293925549e-48,Melanocytes,RAB32
0,1.3227287581287,0.414,0.074,0,Vascular endothelial cells,C10orf10
5.08487976395823e-44,1.32156711532583,0.577,0.141,1.08572352720036e-39,Melanocytes,CDC42EP3
3.77658222132834e-285,1.31534400152985,0.402,0.174,8.06375835898026e-281,Fibroblasts,BGN
1.16443513984875e-239,1.31442464922753,0.302,0.076,2.48630191060505e-235,Macrophages,RASGEF1B
0,1.31406090778841,0.334,0.075,0,Fibroblasts,PRRX2
0,1.3123767334015,0.273,0.013,0,T-cells,CD96
0,1.31139070664437,0.396,0.09,0,Fibroblasts,SLIT3
1.63220500088515e-85,1.30816843688338,0.582,0.17,3.48508411788997e-81,Lymphatic endothelial cells,MGST2
0,1.3040994829947,0.294,0.054,0,Fibroblasts,PTN
7.34286204366144e-281,1.30298267840055,0.628,0.218,1.56784790356259e-276,Vascular endothelial cells,ITM2A
5.05186935996767e-41,1.29823194907299,0.371,0.137,1.0786751457403e-36,Erythrocytes,FBXO7
0,1.29471306265245,0.536,0.125,0,Vascular endothelial cells,ADAMTS4
0,1.29422679563145,0.456,0.059,0,Vascular endothelial cells,IL33
0,1.28892759202951,0.339,0.073,0,Fibroblasts,THY1
0,1.2876841459077,0.311,0.013,0,Macrophages,FCGR2B
0,1.28761765332334,0.319,0.03,0,Macrophages,PKIB
1.25178998718399e-171,1.28614513109964,0.285,0.01,2.67282198063525e-167,Melanocytes,S100A1
0,1.28252467371082,0.419,0.037,0,Vascular endothelial cells,GIMAP5
0,1.27756512439857,0.431,0.098,0,Macrophages,PTPRE
1.6861384044315e-200,1.27678055052007,0.285,0.113,3.60024272114213e-196,Fibroblasts,APCDD1
0,1.27507120115058,0.311,0.021,0,Pericytes,RERG
5.17403644465665e-288,1.27440492115116,0.449,0.109,1.10476026166309e-283,Vascular endothelial cells,SLC9A3R2
9.39332626597912e-293,1.27162020147508,0.589,0.188,2.00566302431186e-288,Vascular endothelial cells,KCTD12
0,1.2694135575721,0.544,0.056,0,Keratincytes,JUP
5.21036192799016e-217,1.26886775627748,0.387,0.096,1.11251647886446e-212,Pericytes,APOLD1
1.10287153693487e-272,1.26747854707261,0.444,0.116,2.35485130566334e-268,Vascular endothelial cells,HBEGF
2.56648598095141e-30,1.26694723222813,0.252,0.082,5.47996086652745e-26,Erythrocytes,SNCA
2.83421682485284e-50,1.26518693853464,0.48,0.09,6.05161976442579e-46,Melanocytes,BACE2
0,1.26410824291344,0.44,0.062,0,Vascular endothelial cells,TSPAN13
4.82649314041535e-156,1.26082580101988,0.486,0.203,1.03055281534149e-151,T-cells,ZNF331
0,1.25755174868627,0.476,0.053,0,Vascular endothelial cells,JAM2
0,1.25557727622527,0.409,0.034,0,Vascular endothelial cells,GIMAP4
2.2794924889617e-84,1.25482429871247,0.35,0.031,4.86717236243103e-80,Melanocytes,TUBB2B
0,1.25131167033859,0.352,0.023,0,Vascular endothelial cells,CLEC14A
0,1.25047473589087,0.48,0.033,0,Keratincytes,PKP1
0,1.24988567966369,0.338,0.11,0,Fibroblasts,EFEMP1
1.54054421820897e-68,1.24620457494511,0.488,0.072,3.28937001471979e-64,Melanocytes,SYNGR1
0,1.24245777755334,0.43,0.081,0,Keratincytes,IGFBP3
1.58542806393255e-210,1.24165079970979,0.547,0.198,3.38520600210879e-206,Pericytes,MTHFD2
0,1.24146556261142,0.56,0.13,0,Vascular endothelial cells,TSHZ2
2.20548013780668e-305,1.24003472514808,0.367,0.062,4.70914119024482e-301,Pericytes,ANGPT2
0,1.23680798546709,0.326,0.045,0,Fibroblasts,MXRA8
0,1.2357632912871,0.456,0.065,0,Vascular endothelial cells,FAM198B
3.64519990129022e-61,1.23478163905861,0.622,0.239,7.78323082923488e-57,Lymphatic endothelial cells,CCND1
0,1.23390893535695,0.285,0.058,0,Fibroblasts,ELN
0,1.23266755658231,0.41,0.045,0,Vascular endothelial cells,PALMD
0,1.23264762931421,0.268,0.021,0,T-cells,LAT
1.78357406963496e-148,1.23164225737603,0.412,0.053,3.80828735348457e-144,Lymphatic endothelial cells,HYAL2
3.4659585003329e-164,1.22901241883193,0.548,0.234,7.40051458991081e-160,Pericytes,LPP
4.69846319235342e-241,1.22761055423487,0.286,0.093,1.0032158608313e-236,Fibroblasts,CYP1B1
0,1.22633934771398,0.458,0.018,0,Keratincytes,DSG1
5.94366252789588e-113,1.22299879508935,0.455,0.04,1.26909082295633e-108,Melanocytes,DSTYK
1.09577009435843e-61,1.22189583215489,0.488,0.08,2.33968830547411e-57,Melanocytes,STXBP6
4.96479034059543e-59,1.21969963802779,0.52,0.091,1.06008203352394e-54,Melanocytes,SLC25A4
0,1.21864613142762,0.298,0.019,0,Pericytes,FRZB
0,1.21580279798543,0.263,0.024,0,Macrophages,VMO1
4.63053112572087e-237,1.21415214090554,0.31,0.06,9.8871100596392e-233,T-cells,CD53
4.98152025769832e-104,1.21323799463542,0.568,0.134,1.06365420542374e-99,Lymphatic endothelial cells,ELK3
0,1.21316376959089,0.418,0.138,0,Fibroblasts,FGFR1
0,1.21306399238709,0.536,0.09,0,Vascular endothelial cells,RNASE1
3.15169080438348e-124,1.21264370304931,0.483,0.085,6.72949020551961e-120,Lymphatic endothelial cells,CNKSR3
3.00103059184663e-141,1.21205584893477,0.41,0.161,6.40780051971093e-137,T-cells,GMFG
8.91055763071089e-82,1.20891678523446,0.622,0.191,1.90258226530939e-77,Lymphatic endothelial cells,TGFBR2
0,1.20827457404546,0.519,0.125,0,Macrophages,LAPTM5
0,1.20762148239989,0.286,0.032,0,Macrophages,OPN3
3.00915783887769e-243,1.2051106452962,0.471,0.181,6.42515381757164e-239,Macrophages,ATP13A3
1.08585973631619e-252,1.20438567783599,0.315,0.059,2.31852770898232e-248,T-cells,ICAM3
2.61823780496744e-266,1.2017681423486,0.35,0.066,5.59046136116648e-262,Pericytes,CCDC3
0,1.19665909778586,0.378,0.125,0,Fibroblasts,MAN1A1
1.84927243016228e-115,1.19416646902277,0.353,0.132,3.9485664928825e-111,T-cells,CST7
3.28172849341665e-59,1.19141928274351,0.626,0.127,7.00714667914322e-55,Melanocytes,IRS2
7.71902716726029e-94,1.19136380315856,0.558,0.138,1.64816668075342e-89,Lymphatic endothelial cells,PTPRE
4.72224295605456e-194,1.19080183632166,0.345,0.089,1.00829331597677e-189,T-cells,LCP1
0,1.19066661713028,0.533,0.105,0,Keratincytes,ADRB2
1.10645051908001e-179,1.18967209060449,0.422,0.045,2.36249314833963e-175,Lymphatic endothelial cells,IGF1
2.34814811021567e-257,1.18780865845265,0.324,0.081,5.0137658449325e-253,Macrophages,OTUD1
0,1.18735557325827,0.333,0.004,0,Melanocytes,ROPN1B
0,1.18627378067078,0.399,0.097,0,Macrophages,CARD16
0,1.18536685752002,0.309,0.001,0,Melanocytes,RP4-792G4.2
0,1.18527358466644,0.645,0.139,0,Keratincytes,MAST4
1.78583776025488e-207,1.18365793714137,0.425,0.041,3.81312078569621e-203,Lymphatic endothelial cells,RASGRP3
0,1.18319101431872,0.281,0.048,0,Fibroblasts,OSR2
1.64225261294575e-95,1.18221136330932,0.626,0.167,3.50653777916177e-91,Lymphatic endothelial cells,ARHGAP29
2.95806976479632e-208,1.17980670846658,0.507,0.217,6.31607056179311e-204,Macrophages,BASP1
0,1.17464070840867,0.415,0.041,0,Vascular endothelial cells,CALCRL
4.81588504811393e-107,1.17375654885559,0.376,0.166,1.02828777547329e-102,T-cells,ZC3HAV1
2.55249919289954e-111,1.17262688920681,0.29,0.091,5.45009627667909e-107,Pericytes,C10orf10
4.50137336026804e-140,1.17223440280617,0.308,0.095,9.61133239884432e-136,T-cells,EVL
0,1.17169747990196,0.309,0.045,0,Fibroblasts,FBLN5
3.13825754084876e-233,1.17029401812472,0.425,0.036,6.70080750122028e-229,Lymphatic endothelial cells,C16orf62
1.59973661223224e-74,1.16839205264148,0.609,0.19,3.41575761443827e-70,Lymphatic endothelial cells,EFEMP1
8.6864603877103e-44,1.16750444443617,0.577,0.142,1.8547330219839e-39,Melanocytes,MLEC
0,1.16654296985932,0.464,0.219,0,Fibroblasts,NFIA
0,1.16479227528417,0.401,0.03,0,Vascular endothelial cells,CYYR1
1.85783557236503e-239,1.16347102062777,0.346,0.142,3.96685051411382e-235,Fibroblasts,RARRES2
0,1.16278367304345,0.269,0.04,0,Fibroblasts,PDGFRL
1.38130468292681e-159,1.16168097439158,0.275,0.07,2.94936175898533e-155,Vascular endothelial cells,EDN1
1.27641922612005e-56,1.15942318491798,0.34,0.081,2.72541033161153e-52,Lymphatic endothelial cells,ANGPT2
0,1.15744101605235,0.449,0.016,0,Keratincytes,DSG3
8.68163992508894e-162,1.15714848294612,0.439,0.056,1.85370375680499e-157,Lymphatic endothelial cells,RHOJ
0,1.15524419179552,0.418,0.165,0,Fibroblasts,MAP1B
2.98537830248325e-177,1.15339467233567,0.452,0.155,6.37437975146224e-173,Pericytes,MLTK
0,1.15193725822207,0.643,0.243,0,Keratincytes,PHLDA2
0,1.151811932375,0.456,0.165,0,Fibroblasts,FXYD1
0,1.15102529052347,0.284,0.019,0,Pericytes,LGI4
0,1.15061530084775,0.418,0.098,0,Macrophages,CTSS
1.80482785833219e-197,1.14615613358167,0.519,0.193,3.85366844311089e-193,Vascular endothelial cells,MAST4
6.14193368043263e-307,1.14106917872661,0.56,0.161,1.31142567944597e-302,Vascular endothelial cells,TGFBR2
2.33613250901133e-38,1.14014316044066,0.569,0.151,4.98811013324098e-34,Melanocytes,CISD1
0,1.13948210746786,0.403,0.061,0,Macrophages,LCP1
0,1.13925738242635,0.27,0.058,0,Fibroblasts,COL12A1
4.07691333763072e-165,1.13899031407034,0.468,0.172,8.7050253585091e-161,Pericytes,PCSK7
1.24074165140079e-69,1.13850875876211,0.653,0.235,2.64923157407098e-65,Lymphatic endothelial cells,MARCKSL1
4.22694517821501e-270,1.13436084441708,0.681,0.228,9.02537334452469e-266,Pericytes,SPARCL1
0,1.1322009121044,0.352,0.054,0,Macrophages,DOK2
1.15551353927929e-33,1.13061924844404,0.48,0.121,2.46725250906914e-29,Melanocytes,AGPAT2
1.4777963242583e-294,1.12814931829378,0.489,0.125,3.15539071155633e-290,Vascular endothelial cells,COL15A1
1.6389718048974e-114,1.12783597369298,0.445,0.25,3.49953259781693e-110,Macrophages,ISG20
2.2591893463003e-196,1.12550628280751,0.442,0.047,4.82382109222041e-192,Lymphatic endothelial cells,PARD6G
7.50060896723007e-275,1.12469906416517,0.55,0.171,1.60153002668297e-270,Vascular endothelial cells,HIPK3
0,1.12260830394036,0.644,0.173,0,Keratincytes,HMGA1
0,1.12096499759677,0.507,0.098,0,Keratincytes,UBR4
0,1.1187583169205,0.278,0.013,0,Macrophages,KYNU
3.91241844417078e-106,1.11709223750983,0.325,0.117,8.35379586199345e-102,Pericytes,PLEKHO1
0,1.11436023115815,0.294,0.065,0,Fibroblasts,ABI3BP
0,1.11431650896759,0.283,0.047,0,Fibroblasts,DCLK1
4.05577459827988e-300,1.1141742414959,0.468,0.116,8.65988992224721e-296,Vascular endothelial cells,ITGA6
0,1.11002505087261,0.53,0.123,0,Keratincytes,GLTP
0,1.10984998278476,0.461,0.047,0,Keratincytes,SOX15
0,1.10948982421043,0.608,0.144,0,Keratincytes,FOSL1
2.13326339329977e-285,1.10714331301068,0.448,0.11,4.55494399737366e-281,Vascular endothelial cells,THBD
1.42333344641923e-229,1.10678445772336,0.261,0.042,3.03910157479433e-225,T-cells,ARHGAP15
2.48867620531961e-197,1.10521005490679,0.277,0.056,5.31382143359843e-193,T-cells,EVI2B
0,1.10357620833862,0.394,0.073,0,Vascular endothelial cells,MTUS1
6.87564457535305e-295,1.10318888275215,0.367,0.138,1.46808762972938e-290,Fibroblasts,ADD3
0,1.10159117202123,0.299,0.062,0,Fibroblasts,VASN
0,1.09332631984861,0.365,0.031,0,Vascular endothelial cells,RALGAPA2
3.50312177732546e-171,1.09078833272665,0.269,0.06,7.47986561894532e-167,T-cells,RUNX3
0,1.08873800455782,0.309,0.025,0,Vascular endothelial cells,GIMAP7
5.56516246962842e-165,1.08858156134196,0.302,0.077,1.18827349051506e-160,T-cells,AMICA1
0,1.08836550991388,0.27,0.048,0,Fibroblasts,ANK2
3.67530784154315e-122,1.08736977685729,0.429,0.222,7.84751730326293e-118,Macrophages,CTSB
9.68641722524264e-35,1.08443261717591,0.691,0.224,2.06824380593381e-30,Melanocytes,COMT
1.99447485830621e-254,1.0826981041715,0.46,0.131,4.25860271745542e-250,Vascular endothelial cells,DUSP23
2.4130471425888e-283,1.08250819114541,0.359,0.09,5.1523382588556e-279,Macrophages,TNFRSF1B
7.50858325034372e-31,1.08242454031335,0.683,0.24,1.60323269561339e-26,Melanocytes,MARCKSL1
5.40286162112706e-60,1.08218138702114,0.622,0.237,1.15361901334305e-55,Lymphatic endothelial cells,LIMS1
1.77853196611501e-297,1.08163052846071,0.332,0.109,3.79752145404877e-293,Fibroblasts,CLEC11A
5.4378746887027e-262,1.08081463569789,0.494,0.145,1.1610950035318e-257,Vascular endothelial cells,MGST2
0,1.07988849518321,0.335,0.028,0,Vascular endothelial cells,S1PR1
0,1.07925699294317,0.269,0.012,0,Macrophages,RNASE6
2.40752557411961e-97,1.07831705177778,0.476,0.101,5.14054860586019e-93,Lymphatic endothelial cells,CDH13
0,1.07783027157842,0.27,0.051,0,Fibroblasts,FGF7
3.00650398967594e-226,1.07773502160307,0.498,0.165,6.41948731875606e-222,Vascular endothelial cells,C4orf32
5.08258682589698e-102,1.07720087566684,0.476,0.096,1.08523393906552e-97,Lymphatic endothelial cells,MTUS1
0,1.07565572323765,0.378,0.063,0,Vascular endothelial cells,CNKSR3
4.67162440971532e-171,1.07258032453128,0.522,0.192,9.97485243962414e-167,Pericytes,PDGFRB
0,1.07255232568963,0.285,0.001,0,Melanocytes,CLEC12B
4.97491926445091e-10,1.07253530236024,0.455,0.237,1.06224476134556e-05,Melanocytes,SERPINB2
8.68497595284929e-282,1.0717156211398,0.526,0.149,1.85441606545238e-277,Vascular endothelial cells,TMEM173
6.61700301917163e-290,1.07108211666841,0.417,0.123,1.41286248465353e-285,Macrophages,PPT1
1.13100405787704e-217,1.0706296601717,0.464,0.135,2.41491986437905e-213,Pericytes,EPAS1
5.91726901130832e-256,1.07048083789009,0.388,0.082,1.26345527929455e-251,Pericytes,TNS1
3.66615445471739e-172,1.06991145038006,0.281,0.065,7.82797299171257e-168,T-cells,ITGB2
0,1.06848411670363,0.445,0.088,0,Macrophages,CD37
0,1.06736288388668,0.4,0.062,0,Vascular endothelial cells,ENG
0,1.06688695962076,0.329,0.051,0,Macrophages,TNFSF13B
1.09248475736717e-41,1.06545586609385,0.35,0.059,2.33267345393038e-37,Melanocytes,QDPR
0,1.06509569520299,0.283,0.015,0,Vascular endothelial cells,ADM5
1.66075669839897e-249,1.0642290462093,0.491,0.183,3.54604770242148e-245,Macrophages,FNBP1
5.75866450306134e-98,1.06388254263627,0.317,0.022,1.22959004469366e-93,Melanocytes,TEX41
1.04562964522372e-127,1.06354504677505,0.361,0.046,2.23262841848168e-123,Lymphatic endothelial cells,GIMAP7
1.11234582575264e-176,1.06253159891291,0.41,0.125,2.37508080714705e-172,Pericytes,NTRK2
0,1.06131366717841,0.463,0.095,0,Vascular endothelial cells,LIFR
8.35075824647975e-196,1.06107087706512,0.531,0.245,1.78305390078836e-191,Macrophages,FGL2
1.77115673462014e-69,1.06014949228399,0.3,0.138,3.78177385976091e-65,T-cells,CITED2
0,1.05843772135745,0.341,0.003,0,Melanocytes,RP11-93B14.5
4.35875272549531e-105,1.05794976068233,0.431,0.209,9.30680881947758e-101,T-cells,FNBP1
4.79731783387141e-185,1.05631300936036,0.381,0.143,1.02432330388822e-180,Macrophages,FNIP2
0,1.05313664475073,0.333,0.01,0,Lymphatic endothelial cells,RP11-782C8.5
9.16837109345538e-140,1.05293260457222,0.501,0.225,1.95763059587459e-135,Vascular endothelial cells,TXNIP
1.20778910828025e-271,1.0520015261774,0.379,0.144,2.57887130399999e-267,Fibroblasts,MT1M
0,1.05166654883956,0.327,0.046,0,Macrophages,RHOF
2.06941747001989e-255,1.05123571698868,0.276,0.058,4.41862018198648e-251,Macrophages,C1orf54
1.49713956692294e-83,1.05069966803938,0.435,0.246,3.19669240329387e-79,T-cells,CCDC107
3.41262447327689e-185,1.04816462833416,0.575,0.236,7.28663577534081e-181,Vascular endothelial cells,ARID5A
2.07816611429132e-74,1.04578082613563,0.331,0.162,4.43730028723483e-70,T-cells,PPP2R5C
3.04676695109523e-223,1.0445760237437,0.441,0.17,6.50545679397853e-219,Macrophages,SYNGR2
1.02778611310731e-36,1.04399742052835,0.415,0.087,2.19452890870672e-32,Melanocytes,PLEKHA5
8.95663286096702e-25,1.04318607768303,0.602,0.22,1.91242024847368e-20,Melanocytes,TTC3
1.5798959995766e-61,1.04022618838197,0.324,0.155,3.37339393829597e-57,Pericytes,GLA
0,1.03950299150818,0.34,0.037,0,Vascular endothelial cells,CSF2RB
1.94013768514301e-288,1.03850387433549,0.262,0.062,4.14258198531735e-284,Fibroblasts,TMEM176B
4.07313710606208e-116,1.03666509719039,0.316,0.106,8.69696234886374e-112,Pericytes,NET1
0,1.03587652877424,0.346,0.053,0,Macrophages,AMICA1
3.66407701475129e-31,1.03548309761066,0.293,0.054,7.82353724189696e-27,Melanocytes,DOCK5
1.68871157367449e-213,1.03274609819037,0.331,0.1,3.60573695210978e-209,Macrophages,MAP4K4
0,1.03140014877802,0.261,0.049,0,Fibroblasts,MMP23B
6.48031227957085e-31,1.03136297022465,0.667,0.229,1.38367627793397e-26,Melanocytes,FXYD3
0,1.03059418716472,0.327,0.015,0,Vascular endothelial cells,HOXD1
5.52285940069496e-303,1.02905962642919,0.25,0.052,1.17924093923639e-298,Fibroblasts,CES1
1.69767728259947e-143,1.02808886237192,0.419,0.201,3.62488053380639e-139,Macrophages,PTTG1
0,1.0279176155745,0.435,0.025,0,Keratincytes,KLC3
6.75789592279736e-44,1.02619024264863,0.39,0.069,1.44294593743569e-39,Melanocytes,PON2
3.63783056398583e-19,1.02503742043205,0.602,0.25,7.76749582022255e-15,Melanocytes,TMEM147
8.48974151838051e-195,1.02403429092373,0.253,0.088,1.81272960900461e-190,Fibroblasts,PTPRS
5.18059542329828e-36,1.02400678428595,0.504,0.126,1.10616073478265e-31,Melanocytes,STX7
3.71067330632138e-98,1.02396020309046,0.425,0.206,7.9230296436574e-94,T-cells,ARL4C
0,1.02315670226933,0.331,0.019,0,Vascular endothelial cells,GIMAP6
3.819895361603e-235,1.02141899504128,0.534,0.23,8.15624057609473e-231,Macrophages,VAMP8
4.02018296894019e-108,1.02111263076415,0.391,0.159,8.58389467528109e-104,Pericytes,CSRP2
0,1.02103430308585,0.352,0.018,0,Vascular endothelial cells,CXorf36
0,1.0204767821385,0.277,0.053,0,Fibroblasts,EFEMP2
0,1.0204444465857,0.369,0.11,0,Fibroblasts,PRRX1
1.25260530056267e-267,1.01862061057132,0.265,0.072,2.67456283776141e-263,Fibroblasts,PTGES
2.96825206129805e-174,1.01859609372589,0.586,0.241,6.33781180128359e-170,Pericytes,ARID5A
0,1.01858265015978,0.46,0.048,0,Keratincytes,EPHA2
1.98679398919496e-204,1.01754538437393,0.378,0.032,4.24220252572908e-200,Lymphatic endothelial cells,TM4SF18
3.08418398063129e-292,1.01725493879703,0.441,0.104,6.58534963544393e-288,Vascular endothelial cells,SWAP70
2.55338537035213e-236,1.01672315864329,0.476,0.184,5.45198844277588e-232,Macrophages,RHOG
9.51172860515819e-198,1.01653757089563,0.597,0.243,2.03094429177338e-193,Vascular endothelial cells,FOXP1
1.86402914503077e-106,1.0157361565771,0.25,0.078,3.98007503046971e-102,T-cells,AIM1
0,1.01529708885361,0.481,0.11,0,Vascular endothelial cells,SNCG
0,1.01391157914576,0.311,0.037,0,Macrophages,C1orf162
2.26912821051099e-60,1.01224555373522,0.39,0.227,4.84504255508306e-56,T-cells,ANKRD28
0,1.01123230903089,0.258,0.05,0,Fibroblasts,PRELP
3.67548788508854e-187,1.01030452899773,0.474,0.168,7.84790173224105e-183,Vascular endothelial cells,TMEM70
2.50281541905762e-102,1.00953884085612,0.395,0.067,5.34401148277184e-98,Lymphatic endothelial cells,GIMAP5
5.18861126582089e-79,1.00927482706167,0.459,0.108,1.10787227747808e-74,Lymphatic endothelial cells,PLA2G16
1.10453731811505e-244,1.0087333601024,0.283,0.091,2.35840808163925e-240,Fibroblasts,SLC39A14
7.00962660616747e-109,1.00816977629025,0.48,0.091,1.49669547294888e-104,Lymphatic endothelial cells,DKK3
0,1.00730280721176,0.468,0.047,0,Keratincytes,CA12
0,1.00682754601287,0.341,0.016,0,Keratincytes,HAS3
5.22655177619037e-63,1.00612970165907,0.333,0.038,1.11597333525217e-58,Melanocytes,MYO5A
1.52582457280836e-191,1.00588188743064,0.402,0.11,3.25794062786041e-187,Pericytes,ZFHX3
0,1.00555638859207,0.683,0.23,0,Keratincytes,ARPC5L
7.89464630828e-237,1.00531500784111,0.398,0.195,1.68566487974395e-232,Fibroblasts,CALU
3.28701521180713e-269,1.00403032177855,0.426,0.103,7.01843488025058e-265,Vascular endothelial cells,GBP2
4.78433907350709e-80,1.00399182538602,0.358,0.034,1.02155207897523e-75,Melanocytes,MT1F
2.81429308403304e-268,1.00215818155641,0.305,0.099,6.00907859302735e-264,Fibroblasts,CTSF
2.07404807012638e-219,1.0001969220756,0.557,0.198,4.42850743933385e-215,Vascular endothelial cells,HSD17B11
